TIME,GEO,NACE_R2,Emissions
2008,Slovenia,"Professional, scientific and technical activities",209376.3
2008,Slovenia,Administrative and support service activities,213485.13
2008,Slovenia,Public administration and defence; compulsory social security,51992.85
2008,Slovenia,Education,140985.64
2008,Slovenia,Human health and social work activities,161771.69
2008,Slovenia,"Arts, entertainment and recreation",63716.5
2008,Slovenia,Other service activities,108621.7
2008,Slovenia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2008,Slovenia,Activities of extraterritorial organisations and bodies,0.0
2008,Slovakia,Total - all NACE activities,44045010.53
2008,Slovakia,"Agriculture, forestry and fishing",2189888.38
2008,Slovakia,Mining and quarrying,751794.56
2008,Slovakia,Manufacturing,20308076.84
2008,Slovakia,"Electricity, gas, steam and air conditioning supply",8333547.3
2008,Slovakia,"Water supply; sewerage, waste management and remediation activities",1808571.21
2008,Slovakia,Construction,2769932.01
2008,Slovakia,Wholesale and retail trade; repair of motor vehicles and motorcycles,368829.96
2008,Slovakia,Transportation and storage,5309301.71
2008,Slovakia,Accommodation and food service activities,170900.45
2008,Slovakia,Information and communication,42426.76
2008,Slovakia,Financial and insurance activities,37242.37
2008,Slovakia,Real estate activities,298916.33
2008,Slovakia,"Professional, scientific and technical activities",470045.68
2008,Slovakia,Administrative and support service activities,172807.96
2008,Slovakia,Public administration and defence; compulsory social security,384360.61
2008,Slovakia,Education,136500.75
2008,Slovakia,Human health and social work activities,202430.56
2008,Slovakia,"Arts, entertainment and recreation",142448.12
2008,Slovakia,Other service activities,146611.8
2008,Slovakia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,377.15
2008,Slovakia,Activities of extraterritorial organisations and bodies,0.0
2008,Finland,Total - all NACE activities,66318601.81
2008,Finland,"Agriculture, forestry and fishing",8395572.2
2008,Finland,Mining and quarrying,362560.06
2008,Finland,Manufacturing,19403375.86
2008,Finland,"Electricity, gas, steam and air conditioning supply",20707124.51
2008,Finland,"Water supply; sewerage, waste management and remediation activities",3186888.96
2008,Finland,Construction,1280352.48
2008,Finland,Wholesale and retail trade; repair of motor vehicles and motorcycles,574136.01
2008,Finland,Transportation and storage,10344308.89
2008,Finland,Accommodation and food service activities,234118.86
2008,Finland,Information and communication,70399.67
2008,Finland,Financial and insurance activities,89171.57
2008,Finland,Real estate activities,157813.19
2008,Finland,"Professional, scientific and technical activities",35285.16
2008,Finland,Administrative and support service activities,470029.23
2008,Finland,Public administration and defence; compulsory social security,540977.96
2008,Finland,Education,76159.96
2008,Finland,Human health and social work activities,174938.86
2008,Finland,"Arts, entertainment and recreation",71636.07
2008,Finland,Other service activities,143752.33
2008,Finland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2008,Finland,Activities of extraterritorial organisations and bodies,0.0
2008,Sweden,Total - all NACE activities,60168786.39
2008,Sweden,"Agriculture, forestry and fishing",9494278.43
2008,Sweden,Mining and quarrying,794757.72
2008,Sweden,Manufacturing,18334595.04
2008,Sweden,"Electricity, gas, steam and air conditioning supply",7881281.29
2008,Sweden,"Water supply; sewerage, waste management and remediation activities",2354406.25
2008,Sweden,Construction,1902890.1
2008,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,1898554.45
2008,Sweden,Transportation and storage,14525141.17
2008,Sweden,Accommodation and food service activities,84751.81
2008,Sweden,Information and communication,173064.41
2008,Sweden,Financial and insurance activities,76941.92
2008,Sweden,Real estate activities,284784.04
2008,Sweden,"Professional, scientific and technical activities",542217.44
2008,Sweden,Administrative and support service activities,413341.83
2008,Sweden,Public administration and defence; compulsory social security,410688.28
2008,Sweden,Education,137757.01
2008,Sweden,Human health and social work activities,537445.55
2008,Sweden,"Arts, entertainment and recreation",180515.94
2008,Sweden,Other service activities,141355.26
2008,Sweden,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2008,Sweden,Activities of extraterritorial organisations and bodies,18.47
2008,United Kingdom,Total - all NACE activities,560361628.76
2008,United Kingdom,"Agriculture, forestry and fishing",46447490.02
2008,United Kingdom,Mining and quarrying,27870627.33
2008,United Kingdom,Manufacturing,109363388.91
2008,United Kingdom,"Electricity, gas, steam and air conditioning supply",181950085.91
2008,United Kingdom,"Water supply; sewerage, waste management and remediation activities",40896872.2
2008,United Kingdom,Construction,12964633.51
2008,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,18214763.2
2008,United Kingdom,Transportation and storage,91160981.27
2008,United Kingdom,Accommodation and food service activities,3777698.14
2008,United Kingdom,Information and communication,1606324.18
2008,United Kingdom,Financial and insurance activities,89935.07
2008,United Kingdom,Real estate activities,812103.49
2008,United Kingdom,"Professional, scientific and technical activities",2579056.62
2008,United Kingdom,Administrative and support service activities,3169296.42
2008,United Kingdom,Public administration and defence; compulsory social security,7370968.86
2008,United Kingdom,Education,3739647.06
2008,United Kingdom,Human health and social work activities,5189297.8
2008,United Kingdom,"Arts, entertainment and recreation",1531167.11
2008,United Kingdom,Other service activities,1515164.57
2008,United Kingdom,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,112127.08
2008,United Kingdom,Activities of extraterritorial organisations and bodies,0.0
2009,European Union,Total - all NACE activities,3936730424.67
2009,European Union,"Agriculture, forestry and fishing",522680651.59
2009,European Union,Mining and quarrying,96917395.11
2009,European Union,Manufacturing,925369193.39
2009,European Union,"Electricity, gas, steam and air conditioning supply",1282344881.28
2009,European Union,"Water supply; sewerage, waste management and remediation activities",204645241.64
2009,European Union,Construction,66422947.93
2009,European Union,Wholesale and retail trade; repair of motor vehicles and motorcycles,114352039.82
2009,European Union,Transportation and storage,513219493.84
2009,European Union,Accommodation and food service activities,23348909.34
2009,European Union,Information and communication,10131283.38
2009,European Union,Financial and insurance activities,10493230.13
2009,European Union,Real estate activities,7336885.25
2009,European Union,"Professional, scientific and technical activities",22757734.7
2009,European Union,Administrative and support service activities,21028615.59
2009,European Union,Public administration and defence; compulsory social security,38530911.81
2009,European Union,Education,21065400.33
2009,European Union,Human health and social work activities,33743030.62
2009,European Union,"Arts, entertainment and recreation",9692703.63
2009,European Union,Other service activities,12316058.14
2009,European Union,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,333165.95
2009,European Union,Activities of extraterritorial organisations and bodies,651.2
2009,Belgium,Total - all NACE activities,98549135.56
2009,Belgium,"Agriculture, forestry and fishing",12395315.89
2009,Belgium,Mining and quarrying,666638.12
2009,Belgium,Manufacturing,34986374.42
2009,Belgium,"Electricity, gas, steam and air conditioning supply",21478591.97
2009,Belgium,"Water supply; sewerage, waste management and remediation activities",3084991.02
2009,Belgium,Construction,2377847.88
2009,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,2652949.82
2009,Belgium,Transportation and storage,13424316.26
2009,Belgium,Accommodation and food service activities,551501.75
2009,Belgium,Information and communication,305467.11
2009,Belgium,Financial and insurance activities,294661.83
2009,Belgium,Real estate activities,157762.31
2009,Belgium,"Professional, scientific and technical activities",993020.47
2009,Belgium,Administrative and support service activities,1119519.07
2009,Belgium,Public administration and defence; compulsory social security,1544709.97
2009,Belgium,Education,753999.62
2009,Belgium,Human health and social work activities,986355.57
2009,Belgium,"Arts, entertainment and recreation",246544.24
2009,Belgium,Other service activities,478783.24
2009,Belgium,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,49784.97
2009,Belgium,Activities of extraterritorial organisations and bodies,0.0
2009,Bulgaria,Total - all NACE activities,49217057.73
2009,Bulgaria,"Agriculture, forestry and fishing",4101374.92
2009,Bulgaria,Mining and quarrying,457315.52
2009,Bulgaria,Manufacturing,6248532.1
2009,Bulgaria,"Electricity, gas, steam and air conditioning supply",32338562.89
2009,Bulgaria,"Water supply; sewerage, waste management and remediation activities",89614.17
2009,Bulgaria,Construction,551977.76
2009,Bulgaria,Wholesale and retail trade; repair of motor vehicles and motorcycles,429778.13
2009,Bulgaria,Transportation and storage,4286793.94
